BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
30,DL-B-hydroxymyristic acid,,,,true,2056.923076923077,2058.0,79,caice_sse,0,897,897,98.25,,2,51.74397431354488,0.40256166976312235,275.1788858403452,3005.6563862378807,,,0.0,0.0,0.21231044711193123
63,"homosalate, TMS",,,,true,2053.8461538461543,2055.0,74,caice_sse,0,919,920,66.22000122070312,,2,51.665182328608346,0.6606140221753803,199.2307904646732,3004.713774277538,,,0.0,0.0,0.212243863863204
103,Dehydroabietic acid,,,,true,2429.090909090909,2430.0,81,caice_sse,0,901,901,97.33000183105469,,5,60.76565658877904,0.5470709871139868,184.30421734438278,2964.657404866126,,,0.0,0.0,0.25889861225085775
36,pentadecanone,,,,true,1726.5822784810127,1727.0,126,caice_sse,0,883,884,98.95999908447266,,17,42.3677281060963,0.6709361162718707,234.0416294618044,2960.3436698627556,,,0.0,0.0,0.5734987272251472
28,monostearin,,,,true,2825.263157894737,2827.0,59,caice_sse,0,887,888,98.11000061035156,,11,68.99941901464776,0.49546051663153523,312.60701154428534,2896.3218879628585,,,0.0,0.0,0.4883670928814911
32,syringic acid,,,,true,1924.4755244755247,1926.0,113,caice_sse,0,911,912,84.02999877929688,,6,48.15893899893219,0.6090035516929287,265.8406406628201,2890.9773619231,,,0.0,0.0,0.18677404286344287
41,d-C6diacid,,,,true,1524.5714285714287,1524.0,6,caice_ssi,0,923,925,97.08999633789062,,41,35.82799335636325,0.7225465867543222,220.77369402744807,2785.493324879289,,,0.0,0.0,1.0
23,C19,,,,true,1932.8671328671333,1934.0,11,caice_sse,0,944,944,74.06999969482422,,6,48.395314953741824,0.2890186347017289,368.7413235611748,2784.885482935395,,,0.0,0.0,0.17991988709781917
27,Hexadecanol,,,,true,1990.2097902097903,1992.0,44,caice_sse,0,906,907,98.05000305175781,,2,50.01055064494095,0.2993407287982192,330.43774179468164,2767.0194677883396,,,0.0,0.0,0.19545385928458744
29,dodecyl benzene,,,,true,1920.2797202797203,1920.0,128,caice_sse,0,927,929,81.95999908447266,,6,48.04075102152738,0.3819174815701417,306.8386840072926,2750.4577167137686,,,0.0,0.0,0.17769565208004887
141,d-pyrene,,,,true,2166.1538461538466,2165.0,10,caice_ssi,0,930,930,97.9000015258789,,141,54.541089778792156,0.9289884686841285,170.31068173388485,2478.695334716435,,,0.0,0.0,1.0
243,C18,,,,true,1837.7622377622379,1831.0,64,caice_sse,0,798,851,71.94000244140625,,6,45.716387465899366,0.30966282289470953,156.10366581102426,2439.809724965317,,,0.0,0.0,0.15762597526747368
35,FAME16 (Methyl Palmitate),,,,true,1956.643356643357,1958.0,42,caice_sse,0,925,925,75.18000030517578,,2,49.06504682570244,0.4851384225350449,256.00032780040056,2403.6723551774194,,,0.0,0.0,0.1697881217476991
82,C21,,,,true,2136.923076923077,2136.0,13,caice_sse,0,903,903,76.33000183105469,,7,53.792565921895,0.2890186347017289,198.12542046816088,2389.7090394618117,,,0.0,0.0,0.1897168362736008
48,C10 diacid (sebacic acid),,,,true,1921.678321678322,1923.0,28,caice_sse,0,879,880,98.16999816894531,,6,48.08014701399565,0.65029192807889,210.40757726342417,2315.584883173941,,,0.0,0.0,0.14960032407039453
328,d-cholestane,,,,true,2913.684210526316,2912.0,8,caice_ssi,0,894,895,69.93000030517578,,328,70.65405069831515,0.5677151753069675,146.05487212678418,2292.353666636235,,,0.0,0.0,1.0
37,C9 Diacid (azelaic acid),,,,true,1820.9790209790212,1822.0,39,caice_sse,0,900,900,98.88999938964844,,17,45.24363555628011,0.681258210368361,225.62100126128644,2207.372666271147,,,0.0,0.0,0.4276278553417995
